name,passmark_multi,passmark_single,tdp,cores,cinebench_single,cinebench_multi,manufacturer,threads
AMD Ryzen™ 7 6800U​,,,,,,,AMD,
AMD Ryzen™ 7 PRO 1700,,,,,,,AMD,
AMD Ryzen™ 7 PRO 1700X,,,,,,,AMD,
AMD Ryzen™ 7 PRO 2700,,,,,,,AMD,
AMD Ryzen™ 7 PRO 2700U,,,,,,,AMD,
AMD Ryzen™ 7 PRO 2700X,,,,,,,AMD,
AMD Ryzen™ 7 PRO 3700,,,,,,,AMD,
AMD Ryzen™ 7 PRO 3700U,,,,,,,AMD,
AMD Ryzen™ 7 PRO 4750G,,,,,,,AMD,
AMD Ryzen™ 7 PRO 4750GE,,,,,,,AMD,
AMD Ryzen™ 7 PRO 4750U,,,,,,,AMD,
AMD Ryzen™ 7 PRO 5750G,,,,,,,AMD,
AMD Ryzen™ 7 PRO 5750GE,,,,,,,AMD,
AMD Ryzen™ 7 PRO 5850U,,,,,,,AMD,
AMD Ryzen™ 7 PRO 5875U,,,,,,,AMD,
AMD Ryzen™ 7 PRO 6850H,,,,,,,AMD,
AMD Ryzen™ 7 PRO 6850HS,,,,,,,AMD,
AMD Ryzen™ 7 PRO 6850U,,,,,,,AMD,
AMD Ryzen™ 9 3900,,,,,,,AMD,
AMD Ryzen™ 9 3900X,,,,,,,AMD,
AMD Ryzen™ 9 3900XT,,,,,,,AMD,
AMD Ryzen™ 9 3950X,,,,,,,AMD,
AMD Ryzen™ 9 4900H,,,,,,,AMD,
AMD Ryzen™ 9 4900HS,,,,,,,AMD,
AMD Ryzen™ 9 5900 (OEM Only),,,,,,,AMD,
AMD Ryzen™ 9 5900HS,,,,,,,AMD,
AMD Ryzen™ 9 5900HX,,,,,,,AMD,
AMD Ryzen™ 9 5900X,,,,,,,AMD,
AMD Ryzen™ 9 5950X,,,,,,,AMD,
AMD Ryzen™ 9 5980HS,,,,,,,AMD,
AMD Ryzen™ 9 5980HX,,,,,,,AMD,
AMD Ryzen™ 9 6900HS​,,,,,,,AMD,
AMD Ryzen™ 9 6900HX,,,,,,,AMD,
AMD Ryzen™ 9 6980HS,,,,,,,AMD,
AMD Ryzen™ 9 6980HX,,,,,,,AMD,
AMD Ryzen™ 9 PRO 3900,,,,,,,AMD,
AMD Ryzen™ 9 PRO 6950H,,,,,,,AMD,
AMD Ryzen™ 9 PRO 6950HS,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 1900X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 1920X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 1950X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 2920X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 2950X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 2970WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 2990WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 3960X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 3970X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ 3990X,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 3945WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 3955WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 3975WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 3995WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 5945WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 5955WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 5965WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 5975WX,,,,,,,AMD,
AMD Ryzen™ Threadripper™ PRO 5995WX,,,,,,,AMD,
AMD Sempron 130,501.0,1064.0,45.0,1.0,,,,
AMD Sempron 140,471.0,1044.0,45.0,1.0,,,,
AMD Sempron 145,505.0,989.0,45.0,1.0,,,,
AMD Sempron 150,498.0,1079.0,45.0,1.0,,,,
AMD Sempron 210U,267.0,299.0,15.0,1.0,,,,
AMD Sempron 2200+,184.0,279.0,,1.0,,,,
AMD Sempron 2300+,207.0,314.0,,1.0,,,,
AMD Sempron 240,1278.0,1300.0,65.0,2.0,,,,
AMD Sempron 2400+,205.0,321.0,,1.0,,,,
AMD Sempron 2500+,207.0,405.0,,1.0,,,,
AMD Sempron 2600+,253.0,325.0,,1.0,,,,
AMD Sempron 2650 APU,561.0,475.0,25.0,2.0,,,,
AMD Sempron 2800+,243.0,408.0,62.0,1.0,,,,
AMD Sempron 3000+,268.0,333.0,62.0,1.0,,,,
AMD Sempron 3100+,298.0,383.0,62.0,1.0,,,,
AMD Sempron 3200+,288.0,356.0,62.0,1.0,,,,
AMD Sempron 3300+,315.0,394.0,62.0,1.0,,,,
AMD Sempron 3400+,292.0,346.0,62.0,1.0,,,,
AMD Sempron 3500+,232.0,264.0,62.0,1.0,,,,
AMD Sempron 3600+,364.0,377.0,62.0,1.0,,,,
AMD Sempron 3800+,360.0,422.0,62.0,1.0,,,,
AMD Sempron 3850 APU,1153.0,448.0,25.0,4.0,,,,
AMD Sempron Dual Core 2100,533.0,596.0,65.0,2.0,,,,
AMD Sempron Dual Core 2200,563.0,649.0,65.0,2.0,,,,
AMD Sempron Dual Core 2300,555.0,697.0,65.0,2.0,,,,
AMD Sempron LE-1100,315.0,509.0,45.0,1.0,,,,
AMD Sempron LE-1150,251.0,477.0,45.0,1.0,,,,
AMD Sempron LE-1200,349.0,551.0,45.0,1.0,,,,
AMD Sempron LE-1250,301.0,508.0,45.0,1.0,,,,
AMD Sempron LE-1300,400.0,389.0,45.0,1.0,,,,
AMD Sempron M100,338.0,587.0,,1.0,,,,
AMD Sempron M120,247.0,559.0,25.0,1.0,,,,
AMD Sempron SI-40,288.0,631.0,25.0,1.0,,,,
AMD Sempron SI-42,261.0,650.0,25.0,1.0,,,,
AMD Sempron X2 180,826.0,865.0,45.0,2.0,,,,
AMD Sempron X2 190,879.0,977.0,45.0,2.0,,,,
AMD Sempron X2 198 Dual-Core,930.0,1070.0,65.0,2.0,,,,
AMD Turion 64 Mobile MK-36,334.0,735.0,31.0,1.0,,,,
AMD Turion 64 Mobile MK-38,362.0,801.0,31.0,1.0,,,,
AMD Turion 64 Mobile ML-28,254.0,314.0,25.0,1.0,,,,
AMD Turion 64 Mobile ML-30,277.0,314.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-32,285.0,321.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-34,277.0,329.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-37,334.0,510.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-40,336.0,662.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-42,400.0,455.0,35.0,1.0,,,,
AMD Turion 64 Mobile ML-44,384.0,469.0,35.0,1.0,,,,
AMD Turion 64 Mobile MT-30,246.0,294.0,25.0,1.0,,,,
AMD Turion 64 Mobile MT-32,286.0,367.0,24.0,1.0,,,,
AMD Turion 64 Mobile MT-34,279.0,328.0,24.0,1.0,,,,
AMD Turion 64 Mobile MT-37,315.0,379.0,25.0,1.0,,,,
AMD Turion 64 X2 Mobile TL-50,436.0,525.0,31.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-52,384.0,497.0,31.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-56,453.0,579.0,31.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-58,478.0,552.0,31.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-60,591.0,688.0,31.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-62,738.0,758.0,35.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-64,675.0,702.0,35.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-66,627.0,816.0,35.0,2.0,,,,
AMD Turion 64 X2 Mobile TL-68,861.0,887.0,35.0,2.0,,,,
AMD Turion Dual-Core RM-70,561.0,548.0,31.0,2.0,,,,
AMD Turion Dual-Core RM-72,649.0,725.0,35.0,2.0,,,,
AMD Turion Dual-Core RM-74,588.0,595.0,35.0,2.0,,,,
AMD Turion Dual-Core RM-75,659.0,444.0,35.0,2.0,,,,
AMD Turion II Dual-Core Mobile M500,760.0,866.0,35.0,2.0,,,,
AMD Turion II Dual-Core Mobile M520,830.0,927.0,35.0,2.0,,,,
AMD Turion II Dual-Core Mobile M540,912.0,967.0,35.0,2.0,,,,
AMD Turion II N530 Dual-Core,855.0,968.0,35.0,2.0,,,,
AMD Turion II N550 Dual-Core,877.0,891.0,35.0,2.0,,,,
AMD Turion II Neo K625 Dual-Core,565.0,596.0,15.0,2.0,,,,
AMD Turion II Neo K685 Dual-Core,684.0,729.0,15.0,2.0,,,,
AMD Turion II Neo N40L Dual-Core,589.0,609.0,15.0,2.0,,,,
AMD Turion II Neo N54L Dual-Core,741.0,840.0,25.0,2.0,,,,
AMD Turion II P520 Dual-Core,790.0,892.0,25.0,2.0,,,,
AMD Turion II P540 Dual-Core,884.0,843.0,35.0,2.0,,,,
AMD Turion II P560 Dual-Core,818.0,931.0,25.0,2.0,,,,
AMD Turion II Ultra Dual-Core Mobile M600,923.0,982.0,35.0,2.0,,,,
AMD Turion II Ultra Dual-Core Mobile M620,814.0,945.0,35.0,2.0,,,,
AMD Turion II Ultra Dual-Core Mobile M640,1016.0,1063.0,35.0,2.0,,,,
AMD Turion II Ultra Dual-Core Mobile M660,1011.0,1103.0,35.0,2.0,,,,
AMD Turion Neo X2 Dual Core L625,431.0,530.0,18.0,2.0,,,,
AMD Turion X2 Dual Core L510,603.0,593.0,20.0,2.0,,,,
AMD Turion X2 Dual Core Mobile RM-70,497.0,504.0,31.0,2.0,,,,
AMD Turion X2 Dual Core Mobile RM-76,691.0,729.0,35.0,2.0,,,,
AMD Turion X2 Dual-Core Mobile RM-70,624.0,663.0,31.0,2.0,,,,
AMD Turion X2 Dual-Core Mobile RM-72,666.0,751.0,35.0,2.0,,,,
AMD Turion X2 Dual-Core Mobile RM-74,623.0,730.0,35.0,2.0,,,,
AMD Turion X2 Dual-Core Mobile RM-75,708.0,770.0,35.0,2.0,,,,
AMD Turion X2 Dual-Core Mobile RM-77,635.0,753.0,35.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-80,521.0,628.0,32.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-82,654.0,789.0,35.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-84,793.0,778.0,35.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-85,730.0,828.0,35.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695.0,820.0,35.0,2.0,,,,
AMD Turion X2 Ultra Dual-Core Mobile ZM-87,689.0,758.0,35.0,2.0,,,,
AMD TurionX2 Dual Core Mobile RM-70,536.0,674.0,31.0,2.0,,,,
AMD TurionX2 Dual Core Mobile RM-72,471.0,392.0,35.0,2.0,,,,
AMD TurionX2 Ultra DualCore Mobile ZM-85,841.0,686.0,35.0,2.0,,,,
AMD TurionX2 Ultra DualCore Mobile ZM-87,599.0,770.0,35.0,2.0,,,,
AMD V105,184.0,452.0,9.0,1.0,,,,
AMD V120,362.0,812.0,25.0,1.0,,,,
AMD V140,379.0,869.0,25.0,1.0,,,,
AMD V160,337.0,838.0,25.0,1.0,,,,
AMD Z-01,308.0,290.0,,2.0,,,,
AMD Z-60 APU,262.0,318.0,4.5,2.0,,,,
ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz,984.0,593.0,,4.0,,,,
ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz,396.0,272.0,,4.0,,,,
ARM ARMv7 rev 4 (v7l) 4 Core 1400 MHz,399.0,273.0,,4.0,,,,
ARM Cortex-A17 4 Core 1800 MHz,515.0,398.0,,4.0,,,,
ARM Cortex-A35 4 Core 1296 MHz,334.0,166.0,,4.0,,,,
ARM Cortex-A53 4 Core 0 MHz,374.0,165.0,,4.0,,,,
ARM Cortex-A53 4 Core 1152 MHz,347.0,155.0,,4.0,,,,
ARM Cortex-A53 4 Core 1200 MHz,323.0,237.0,,4.0,,,,
ARM Cortex-A53 4 Core 1296 MHz,425.0,184.0,,4.0,,,,
ARM Cortex-A53 4 Core 1392 MHz,459.0,191.0,,4.0,,,,
ARM Cortex-A53 4 Core 1400 MHz,345.0,230.0,,4.0,,,,
ARM Cortex-A53 4 Core 1512 MHz,448.0,229.0,,4.0,,,,
ARM Cortex-A53 4 Core 1536 MHz,202.0,192.0,,4.0,,,,
ARM Cortex-A53 4 Core 1600 MHz,400.0,163.0,,4.0,,,,
ARM Cortex-A53 4 Core 1800 MHz,558.0,246.0,,4.0,,,,
ARM Cortex-A53 6 Core 1896 MHz,1851.0,751.0,,6.0,,,,
ARM Cortex-A55 4 Core 1992 MHz,741.0,328.0,,4.0,,,,
ARM Cortex-A55 4 Core 2100 MHz,719.0,328.0,,4.0,,,,
ARM Cortex-A55 4 Core 2124 MHz,742.0,336.0,,4.0,,,,
ARM Cortex-A57 4 Core 1479 MHz,947.0,400.0,,4.0,,,,
ARM Cortex-A57 4 Core 1734 MHz,1172.0,387.0,,4.0,,,,
ARM Cortex-A57 4 Core 2014 MHz,1153.0,428.0,,4.0,,,,
ARM Cortex-A57 4 Core 2091 MHz,1311.0,449.0,,4.0,,,,
ARM Cortex-A57 8 Core 1500 MHz,1022.0,346.0,,8.0,,,,
ARM Cortex-A7 2 Core 1080 MHz,142.0,200.0,,2.0,,,,
ARM Cortex-A7 2 Core 960 MHz,93.0,140.0,,2.0,,,,
ARM Cortex-A7 4 Core 1200 MHz,270.0,208.0,,4.0,,,,
ARM Cortex-A7 4 Core 1300 MHz,354.0,253.0,,4.0,,,,
ARM Cortex-A7 4 Core 1368 MHz,346.0,265.0,,4.0,,,,
ARM Cortex-A7 4 Core 900 MHz,244.0,171.0,,4.0,,,,
ARM Cortex-A72 16 Core 0 MHz,5435.0,600.0,,16.0,,,,
ARM Cortex-A72 2 Core 0 MHz,625.0,534.0,,2.0,,,,
ARM Cortex-A72 4 Core 0 MHz,4907.0,2658.0,,4.0,,,,
ARM Cortex-A72 4 Core 1500 MHz,661.0,459.0,,4.0,,,,
ARM Cortex-A72 4 Core 1750 MHz,335.0,463.0,,4.0,,,,
ARM Cortex-A72 4 Core 1800 MHz,853.0,569.0,,4.0,,,,
ARM Cortex-A72 4 Core 1850 MHz,199.0,343.0,,4.0,,,,
ARM Cortex-A72 4 Core 2000 MHz,726.0,555.0,,4.0,,,,
ARM Cortex-A72 4 Core 2100 MHz,653.0,543.0,,4.0,,,,
ARM Cortex-A72 4 Core 2200 MHz,804.0,612.0,,4.0,,,,
ARM Cortex-A72 4 Core 2300 MHz,1075.0,726.0,,4.0,,,,
ARM Cortex-A72 6 Core 1416 MHz,1101.0,482.0,,6.0,,,,
ARM Cortex-A72 6 Core 1512 MHz,1192.0,522.0,,6.0,,,,
ARM Cortex-A72 8 Core 0 MHz,3906.0,1531.0,,8.0,,,,
ARM Cortex-A73 6 Core 1992 MHz,1311.0,454.0,,6.0,,,,
ARM D2000/8 8 Core 2300 MHz,2633.0,585.0,,8.0,,,,
ARM FT-2000/4 4 Core 2200 MHz,881.0,565.0,,4.0,,,,
ARM Neoverse-N1 1 Core 0 MHz,791.0,1197.0,,1.0,,,,
ARM Neoverse-N1 16 Core 0 MHz,11281.0,1272.0,,16.0,,,,
ARM Neoverse-N1 2 Core 0 MHz,1583.0,1357.0,,2.0,,,,
ARM Neoverse-N1 4 Core 0 MHz,3176.0,1299.0,,4.0,,,,
ARM Neoverse-N1 6 Core 0 MHz,4756.0,1299.0,,6.0,,,,
ARM Neoverse-N1 64 Core 0 MHz,28079.0,1085.0,,64.0,,,,
ARM Neoverse-N1 8 Core 0 MHz,5561.0,1184.0,,8.0,,,,
ARM Neoverse-N1 80 Core 0 MHz,37809.0,1311.0,,80.0,,,,
ARM Neoverse-N1 80 Core 2600 MHz,18823.0,1127.0,,80.0,,,,
ARM Neoverse-N1 80 Core 3000 MHz,38122.0,1329.0,,80.0,,,,
ARM X-Gene 32 Core 3300 MHz,8684.0,583.0,,32.0,,,,
ARM phytium FT1500a 4 Core 2000 MHz,1579.0,716.0,,4.0,,,,
ASUS Tinker Board 2/2S,1423.0,890.0,,6.0,,,,
Amlogic,537.0,376.0,,4.0,,,,
Apple A11 Bionic,4231.0,1190.0,,6.0,,,,
Apple A12 Bionic,4707.0,1924.0,,6.0,,,,
Apple A12X Bionic,10845.0,2607.0,,8.0,,,,
Apple A13 Bionic,5145.0,2127.0,,6.0,,,,
Apple A14 Bionic,8541.0,3414.0,,6.0,,,,
Apple A8,1531.0,914.0,,2.0,,,,
Apple A8X,2366.0,936.0,,3.0,,,,
Apple A9,2051.0,1183.0,,2.0,,,,
Apple A9X,2537.0,1520.0,,2.0,,,,
Apple M1 8 Core 3200 MHz,14694.0,3763.0,15.1,8.0,,,,
Apple M1 Max 10 Core 3200 MHz,22566.0,3851.0,,10.0,,,,
Apple M1 Pro 10 Core 3200 MHz,22314.0,3843.0,,10.0,,,,
Apple M1 Pro 8 Core 3200 MHz,17521.0,3813.0,,8.0,,,,
Apple M1 Ultra 20 Core,41360.0,3900.0,60.0,16.0,,,,
Athlon 64 Dual Core 3800+,736.0,653.0,35.0,2.0,,,,
Athlon 64 Dual Core 5000+,850.0,924.0,89.0,2.0,,,,
Athlon 64 Dual Core 5600+,875.0,993.0,65.0,2.0,,,,
Athlon Dual Core 4050e,670.0,744.0,45.0,2.0,,,,
Athlon Dual Core 4450e,681.0,792.0,45.0,2.0,,,,
Athlon Dual Core 4850e,769.0,861.0,45.0,2.0,,,,
Athlon™ 5150 APU with Radeon™ R3 Series,,,,,,,AMD,
Athlon™ 5350 APU with Radeon™ R3 Series,,,,,,,AMD,
Athlon™ 5370 APU with Radeon™ R3 Series,,,,,,,AMD,
Atom 230,,,,1.0,,,Intel,
Atom 330,,,,2.0,,,Intel,
Atom C2308,,,,2.0,,,Intel,
Atom C2316,,,,2.0,,,Intel,
Atom C2338,,,,2.0,,,Intel,
Atom C2350,,,,2.0,,,Intel,
Atom C2358,,,,2.0,,,Intel,
Atom C2508,,,,4.0,,,Intel,
Atom C2516,,,,4.0,,,Intel,
Atom C2518,,,,4.0,,,Intel,
Atom C2530,,,,4.0,,,Intel,
Atom C2538,,,,4.0,,,Intel,
Atom C2550,,,,4.0,,,Intel,
Atom C2558,,,,4.0,,,Intel,
Atom C2718,,,,8.0,,,Intel,
Atom C2730,,,,8.0,,,Intel,
Atom C2738,,,,8.0,,,Intel,
Atom C2750,,,,8.0,,,Intel,
Atom C2758,,,,8.0,,,Intel,
Atom C3308,,,,2.0,,,Intel,
Atom C3336,,,,2.0,,,Intel,
Atom C3338,,,,2.0,,,Intel,
Atom C3338R,,,,2.0,,,Intel,
Atom C3436L,,,,4.0,,,Intel,
Atom C3508,,,,4.0,,,Intel,
Atom C3538,,,,4.0,,,Intel,
Atom C3558,,,,4.0,,,Intel,
Atom C3558R,,,,4.0,,,Intel,
Atom C3708,,,,8.0,,,Intel,
Atom C3750,,,,8.0,,,Intel,
Atom C3758,,,,8.0,,,Intel,
Atom C3758R,,,,8.0,,,Intel,
Atom C3808,,,,12.0,,,Intel,
Atom C3830,,,,12.0,,,Intel,
Atom C3850,,,,12.0,,,Intel,
Atom C3858,,,,12.0,,,Intel,
Atom C3950,,,,16.0,,,Intel,
Atom C3955,,,,16.0,,,Intel,
Atom C3958,,,,16.0,,,Intel,
Atom D2500,,,,2.0,,,Intel,
Atom D2550,,,,2.0,,,Intel,
Atom D2700,,,,2.0,,,Intel,
Atom D410,,,,1.0,,,Intel,
Atom D425,,,,1.0,,,Intel,
Atom D510,,,,2.0,,,Intel,
Atom D525,,,,2.0,,,Intel,
Atom E3805,,,,2.0,,,Intel,
Atom E3815,,,,1.0,,,Intel,
Atom E3825,,,,2.0,,,Intel,
Atom E3826,,,,2.0,,,Intel,
Atom E3827,,,,2.0,,,Intel,
Atom E3845,,,,4.0,,,Intel,
Atom E620,,,,1.0,,,Intel,
Atom E620T,,,,1.0,,,Intel,
Atom E640,,,,1.0,,,Intel,
Atom E640T,,,,1.0,,,Intel,
Atom E645C,,,,1.0,,,Intel,
Atom E645CT,,,,1.0,,,Intel,
Atom E660,,,,1.0,,,Intel,
Atom E660T,,,,1.0,,,Intel,
Atom E665C,,,,1.0,,,Intel,
Atom E665CT,,,,1.0,,,Intel,
Atom E680,,,,1.0,,,Intel,
Atom E680T,,,,1.0,,,Intel,
Atom N2600,,,,2.0,,,Intel,
Atom N270,,,,1.0,,,Intel,
Atom N280,,,,1.0,,,Intel,
Atom N2800,,,,2.0,,,Intel,
Atom N450,,,,1.0,,,Intel,
Atom N455,,,,1.0,,,Intel,
Atom N470,,,,1.0,,,Intel,
Atom N475,,,,1.0,,,Intel,
Atom N550,,,,2.0,,,Intel,
Atom N570,,,,2.0,,,Intel,
Atom P5921B,,,,8.0,,,Intel,
Atom P5931B,,,,12.0,,,Intel,
Atom P5942B,,,,16.0,,,Intel,
Atom P5962B,,,,24.0,,,Intel,
Atom S1220,,,,2.0,,,Intel,
Atom S1240,,,,2.0,,,Intel,
Atom S1260,,,,2.0,,,Intel,
Atom Z2420,,,,1.0,,,Intel,
Atom Z2460,,,,1.0,,,Intel,
Atom Z2480,,,,1.0,,,Intel,
Atom Z2520,,,,2.0,,,Intel,
Atom Z2560,,,,2.0,,,Intel,
Atom Z2580,,,,2.0,,,Intel,
Atom Z2760,,,,2.0,,,Intel,
Atom Z3460,,,,2.0,,,Intel,
Atom Z3480,,,,2.0,,,Intel,
Atom Z3530,,,,4.0,,,Intel,
Atom Z3560,,,,4.0,,,Intel,
Atom Z3570,,,,4.0,,,Intel,
Atom Z3580,,,,4.0,,,Intel,
Atom Z3590,,,,4.0,,,Intel,
Atom Z3735D,,,,4.0,,,Intel,
Atom Z3735E,,,,4.0,,,Intel,
Atom Z3735F,,,,4.0,,,Intel,
Atom Z3735G,,,,4.0,,,Intel,
Atom Z3736F,,,,4.0,,,Intel,
Atom Z3736G,,,,4.0,,,Intel,
Atom Z3740,,,,4.0,,,Intel,
Atom Z3740D,,,,4.0,,,Intel,
Atom Z3745,,,,4.0,,,Intel,
Atom Z3745D,,,,4.0,,,Intel,
Atom Z3770,,,,4.0,,,Intel,
Atom Z3770D,,,,4.0,,,Intel,
Atom Z3775,,,,4.0,,,Intel,
Atom Z3775D,,,,4.0,,,Intel,
Atom Z3785,,,,4.0,,,Intel,
Atom Z3795,,,,4.0,,,Intel,
Atom Z500,,,,1.0,,,Intel,
Atom Z510,,,,1.0,,,Intel,
Atom Z510P,,,,1.0,,,Intel,
Atom Z510PT,,,,1.0,,,Intel,
Atom Z515,,,,1.0,,,Intel,
Atom Z520,,,,1.0,,,Intel,
Atom Z520PT,,,,1.0,,,Intel,
Atom Z530,,,,1.0,,,Intel,
Atom Z530P,,,,1.0,,,Intel,
Atom Z540,,,,1.0,,,Intel,
Atom Z550,,,,1.0,,,Intel,
Atom Z560,,,,1.0,,,Intel,
Atom Z600,,,,1.0,,,Intel,
Atom Z615,,,,1.0,,,Intel,
Atom Z625,,,,1.0,,,Intel,
Atom Z650,,,,1.0,,,Intel,
Atom Z670,,,,1.0,,,Intel,
Atom x3-C3200RK,,,,4.0,,,Intel,
Atom x3-C3205RK,,,,4.0,,,Intel,
Atom x3-C3230RK,,,,4.0,,,Intel,
Atom x3-C3235RK,,,,4.0,,,Intel,
Atom x3-C3265RK,,,,4.0,,,Intel,
Atom x3-C3295RK,,,,4.0,,,Intel,
Atom x3-Z8300,,,,4.0,,,Intel,
Atom x5-E3930,,,,2.0,,,Intel,
Atom x5-E3940,,,,4.0,,,Intel,
Atom x5-E8000,,,,4.0,,,Intel,
Atom x5-Z8330,,,,4.0,,,Intel,
Atom x5-Z8350,,,,4.0,,,Intel,
Atom x5-Z8500,,,,4.0,,,Intel,
Atom x5-Z8550,,,,4.0,,,Intel,
Atom x6200FE,,,,2.0,,,Intel,
Atom x6211E,,,,2.0,,,Intel,
Atom x6212RE,,,,2.0,,,Intel,
Atom x6413E,,,,4.0,,,Intel,
Atom x6414RE,,,,4.0,,,Intel,
Atom x6425E,,,,4.0,,,Intel,
Atom x6425RE,,,,4.0,,,Intel,
Atom x6427FE,,,,4.0,,,Intel,
Atom x7-E3950,,,,4.0,,,Intel,
Atom x7-Z8700,,,,4.0,,,Intel,
Atom x7-Z8750,,,,4.0,,,Intel,
B57,,,,,,,AMD,
B59,,,,,,,AMD,
B60,,,,,,,AMD,
B75,,,,,,,AMD,
B77,,,,,,,AMD,
B95,,,,,,,AMD,
B97,,,,,,,AMD,
B99,,,,,,,AMD,
BCM2711,834.0,597.0,,4.0,,,,
BCM2835,1231.0,696.0,,4.0,,,,
"Celeron 1.00 GHz, 128K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.00 GHz, 256K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.10 GHz, 128K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.10 GHz, 256K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.20 GHz, 256K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.30 GHz, 256K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.40 GHz, 256K Cache, 100 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.66 GHz, 1M Cache, 667 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.70 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.80 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 1.83 GHz, 1M Cache, 667 MHz FSB",,,,1.0,,,Intel,
Celeron 1000M,,,,2.0,,,Intel,
Celeron 1005M,,,,2.0,,,Intel,
Celeron 1007U,,,,2.0,,,Intel,
Celeron 1017U,,,,2.0,,,Intel,
Celeron 1019Y,,,,2.0,,,Intel,
Celeron 1020E,,,,2.0,,,Intel,
Celeron 1020M,,,,2.0,,,Intel,
Celeron 1037U,,,,2.0,,,Intel,
Celeron 1047E,,,,2.0,,,Intel,
"Celeron 2.00 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.10 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.20 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.30 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.40 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.40 GHz, 256K Cache, 533 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.50 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.60 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.70 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
"Celeron 2.80 GHz, 128K Cache, 400 MHz FSB",,,,1.0,,,Intel,
Celeron 2000E,,,,2.0,,,Intel,
Celeron 2002E,,,,2.0,,,Intel,
Celeron 220,,,,1.0,,,Intel,
"Celeron 266 MHz, 66 MHz FSB",,,,1.0,,,Intel,
Celeron 2950M,,,,2.0,,,Intel,
Celeron 2955M,,,,2.0,,,Intel,
Celeron 2957U,,,,2.0,,,Intel,
Celeron 2961Y,,,,2.0,,,Intel,
Celeron 2970M,,,,2.0,,,Intel,
Celeron 2980U,,,,2.0,,,Intel,
Celeron 2981U,,,,2.0,,,Intel,
"Celeron 300 MHz, 128K Cache, 66 MHz FSB",,,,1.0,,,Intel,
